Labels,2,4,6,8,9,10,11,14,16,19,26,28,30,31,36,38,43,46,47,48,49,50,51,52,54,55,56,57,62,63,66,69,73,78,81,92,99,100,103,104,109,115,117,123,125,127,128,132,135,147,148,149,150,152,155,159,165,167,171,174,180,182,184,188,195,196,198,204,205,212,213,217,218,221,222,226,227,229,230,233,239,240,249,251,252,254,255,257,258,259,263,268,272,280,283,287,290,293,298,300,305,308,311,315
0,-0.213772853,-0.134639253,-0.786201948,-0.226782008,-0.703524278,-0.352464768,-0.238610951,-0.127232971,-0.190429884,0.495492664,2.173164237,0.127726051,-0.725349997,-0.240103337,-0.121351074,0.004233193,-0.493707947,0.410974812,-0.822441471,0.54903786,-0.051709816,-0.382008594,-0.187697428,-0.354328481,-0.145572277,-0.329270599,-0.120103153,-0.12712852,-0.406212879,-0.210065148,1.289744789,-0.376925297,-0.212980241,0.078788018,-0.427172838,0.16747269,-0.161781869,-0.635562971,0.912424872,-0.795274045,-0.323254671,-0.46141476,-0.516641098,0.818073382,-0.340636947,-0.488519472,-0.462256353,1.651136794,0.642878577,-0.009856866,-0.733805941,-0.48935631,-0.323448747,-0.171440659,0.329726383,-0.795187764,-0.180784931,-0.235582198,-0.72646273,0.183921489,-0.177442236,-0.72923738,-0.312196574,-0.188680293,0.136672229,-0.349445336,2.056218909,2.706421358,-0.46756948,-0.291205136,-0.196890006,-0.064415663,-0.538642341,-1.035265105,-0.018165199,-0.07930513,-0.09280966,-0.410884836,1.410643285,0.825798728,-0.240343858,-0.641478626,-0.296429654,-0.329804642,-0.572814464,-0.134083492,-0.132983304,-0.39388693,1.013968798,-0.584744279,0.328072584,-0.33037902,-0.137756617,-0.553908356,0.530680488,0.403440438,-0.307093981,-0.368417496,-0.371057927,-0.935480781,-0.297614025,0.540250651,-1.168896791,-0.413112935
0,0.917876989,0.199860354,1.001410598,-0.323150508,0.108528303,0.950448214,3.273903643,-0.158314093,3.302301461,-0.580141896,0.243745156,-0.363113013,0.040336206,-0.132511945,-0.008265556,0.343271362,-0.1955026,-0.314138697,0.319279231,-0.314476441,-0.312589777,-0.122382969,-0.096089929,-0.295206755,-0.145572277,-0.090904542,-0.044725084,-0.721450002,-0.119105278,2.381168989,0.537104295,-0.124638988,-0.241266836,-0.413118733,-0.429490878,-0.2620564,-0.156447941,1.740928286,-0.784837231,-0.609748154,-0.217692997,-0.179278893,0.08167582,-0.338615174,-0.008740212,-0.077637256,-1.122709391,-0.050558589,0.412962979,-0.370207466,-0.351313434,0.039513289,-0.483427744,0.525775213,2.286479741,1.030145924,-0.183556272,-0.700330726,-0.041256003,-0.53684716,-0.177442236,0.546481923,-0.312196574,-0.188680293,-0.104989491,-0.517065634,-0.430268103,0.048301272,-0.46756948,-0.741091154,0.068137184,-0.064415663,0.567324895,0.167322441,-0.342928911,-0.07930513,-0.09280966,-0.76289056,-0.465865059,-0.844760168,-0.206440493,-0.673496231,-0.274079101,0.362082324,-0.254123749,-0.134083492,-0.171918176,-0.314508318,-0.288286292,-0.315359689,0.956451288,1.777679675,0.093167612,-0.622302025,-0.076929598,0.07818266,0.480205636,9.129075628,-0.369391073,-0.500838061,-0.273834085,0.003206022,-0.32451416,0.629074615
0,-1.290832392,-0.211030264,-0.815475804,-0.217746002,-0.747149275,0.173138779,-0.182644123,5.573679285,-0.191852238,0.398013098,0.005866386,0.061545422,-0.080591738,-0.234101356,-0.625999177,-0.664981319,-0.515616954,-0.410548393,-1.101541664,-0.489822193,-0.421609872,0.267188876,0.818840709,0.010502245,-0.145572277,-0.329270599,-0.316527953,-0.674023053,-0.406212879,-0.336893169,-0.062156872,-0.417747609,-0.319722896,0.545102259,0.542918159,1.358085908,-0.161781869,1.215186945,0.055258359,1.370955259,-0.32043761,-1.177758394,-0.966731824,-0.821109583,-0.624010033,-0.488519472,0.161046947,1.094412119,-0.376751286,1.222672622,-0.594431339,-0.433022558,-0.746316709,-0.173102331,-0.142055205,-0.616697117,-0.203065316,-0.398913138,-0.318016788,-0.497512131,-0.177442236,-0.591371326,-0.312196574,-0.188680293,-0.674809951,-0.886382091,0.568403939,-0.031567839,-0.46756948,-0.862768334,-0.230758499,-0.064415663,-0.635779971,-1.271907725,-0.11976401,-0.07930513,-0.09280966,-0.322462905,0.080475861,0.979428947,-0.240730334,-0.500985935,0.820112282,-0.404978073,-0.541820085,-0.134083492,-0.17471288,0.758809548,6.731739589,-0.541499852,-0.073816493,-0.556441652,-0.328397385,-0.56410675,-0.538533081,-0.566222047,1.353795792,-0.412974061,-0.028616263,0.068553653,0.014836306,1.836480177,2.230095043,-1.256837595
0,0.696196803,-0.211030264,-0.774990781,0.474707045,-0.49356497,-1.069344274,-0.227712883,-0.251392111,-0.191852238,-0.520875102,-0.037723339,1.714751035,0.031274289,2.862005945,0.00174239,0.243799084,-0.037621047,-0.441427644,0.068318154,-0.54215193,-0.044885092,-0.364331189,-0.246113335,-0.097772434,-0.145572277,-0.318101933,-0.554111804,0.242070261,-0.20778974,0.137531723,-0.180866889,1.529009101,-0.367293424,0.092459157,0.125641508,0.037009573,-0.161781869,-0.842432152,0.458443964,0.253234758,-0.322255274,0.425867213,-0.741992374,1.20921973,-0.059782617,-0.346536921,-0.172619221,-0.261584044,-0.352890557,-0.489612239,0.037805186,-0.546266448,-0.676968946,0.097247573,2.16159355,0.191158402,-0.265594614,5.512794674,-0.280834329,0.80514786,-0.177442236,0.43994314,0.913426963,-0.188680293,0.916568887,-0.294710284,1.272855044,-0.170641514,-0.46756948,-1.300886047,-0.224068934,-0.064415663,-0.394450202,-0.68959806,2.555188664,-0.07930513,-0.09280966,0.718773072,-0.077119887,0.967948644,-0.227016588,1.669362542,-0.567695288,-0.179286066,-0.113158231,-0.115325865,-0.155394928,-0.947554822,-0.28009995,-0.502210201,0.526363497,0.719283842,-1.293356979,3.02711129,0.007901584,-0.552719227,-0.051513809,0.135873147,-0.404582722,-0.097496811,-0.960408378,0.967693586,-0.719615527,0.861501081
0,0.295747257,-0.211030264,-0.46034066,-0.50291722,1.095379746,0.102263144,-0.234204059,-0.222962243,-0.191852238,-0.946457189,-0.340631086,0.95833932,-0.279337074,-0.239423971,5.103582121,-0.605463421,0.454923356,0.505385943,-0.825782757,-0.702906249,-0.360674834,-0.130684285,-0.379235964,-0.373246117,-0.145572277,0.456568245,1.508142591,0.57424292,-0.245738679,-0.311432755,-0.122849742,-0.340135136,-0.376224297,0.095564425,-0.405473213,-0.593100034,-0.159794208,0.459505052,1.221280344,-0.340675605,-0.321836868,-0.097596323,-0.461991565,2.072838001,-0.384064477,-0.02920739,-0.032055619,0.345204831,0.048816305,-0.604434632,0.226330662,-0.28635079,-0.636096991,-0.162067406,-0.136379488,0.755194748,-0.330610761,-0.329441501,-0.267429168,0.301940584,-0.177442236,-0.723443254,0.679023289,-0.188680293,-0.526596373,-0.692566491,-0.38428863,-0.660505396,-0.339866332,-0.313719012,-0.242752332,-0.064415663,0.268795691,-0.996378805,1.160349511,-0.07930513,-0.09280966,-1.783326024,0.098338622,-0.176852279,-0.220336084,0.706727643,-0.70166836,-0.314625921,-0.166386532,-0.118913309,-0.168463543,0.270449921,-0.263833815,-0.59021698,0.860440097,-1.100411884,-0.875481889,0.233474984,-0.384916814,-0.466419524,-0.584149553,-0.180573205,-0.39880328,0.310102593,0.221527007,-0.480414109,-0.495318845,0.965515905
1,-0.525113219,-0.104419098,-0.262675479,-0.294680473,2.909003336,0.457218758,-0.201275759,-0.113731884,-0.191663444,-0.044586024,0.001335086,0.611569007,0.761282643,-0.21673143,0.14941191,-0.143509861,2.635428627,0.008728227,0.938768631,-0.629330664,0.159154665,-0.378990959,-0.216473551,-0.479151979,-0.145572277,-0.319704682,0.488056213,0.241549006,0.273530158,-0.369513707,-0.204804536,-0.197770498,1.383453557,-0.793395473,-0.43430709,-0.060688651,-0.161781869,-0.092207771,-0.783386919,0.183625017,-0.314130025,1.772354201,2.512669736,0.818758289,0.176443061,0.11949949,-0.270400713,-0.563274474,-0.199005769,-0.453027189,1.009626947,1.847098249,0.408480956,-0.16207323,0.75789823,-0.637010655,-0.137205915,-0.471544582,0.003635119,0.824133642,-0.177442236,-0.72147321,-0.312196574,-0.188680293,-0.084885847,-0.064135953,-0.201524366,0.598130376,-0.33234717,0.177941724,-0.178745738,-0.064415663,0.439382829,0.422146777,-0.063087323,-0.07930513,-0.09280966,-0.058462337,-0.224184241,0.098910233,-0.150441422,-0.680854161,-0.305104925,-0.06993969,0.604328387,-0.134083492,-0.171404231,0.164504719,0.223361828,-0.028202104,-0.83875981,-0.644834708,0.354653299,1.123316291,1.021962066,-0.538587182,-0.023506104,-0.379527937,-0.338179824,2.25774322,-0.256109373,-0.161937033,-0.537887501,-0.345667414
0,-0.552794897,1.47084248,-0.266337231,0.024801885,1.201448157,-0.147322966,-0.233256401,-0.156100985,-0.191821293,1.233515554,4.905987966,1.353056854,-0.911047828,-0.221226755,0.220869276,0.42021302,0.136361044,0.946083811,-0.203916006,0.217912812,0.318755718,-0.339073994,-0.330995069,-0.479151979,0.200660625,-0.329270599,-0.264339399,0.815156855,-0.406212879,0.990040801,0.908641328,-0.198482575,-0.363870861,1.855677433,-0.45085263,0.143839743,-0.036201776,-0.0850212,0.325528773,-1.341469585,-0.312643885,-1.71287461,-0.354580227,1.537424958,0.332641224,-0.348998834,0.744219511,0.278971952,0.072940116,-0.155284883,-0.589199548,-0.55389661,0.334172443,-0.168373361,2.779447412,0.190845015,0.42626774,-0.252748293,-0.025975838,0.007693648,-0.177442236,-0.695641506,-0.312196574,-0.188680293,0.178688015,0.494103577,-0.244257684,-0.660505396,-0.46756948,-0.716816144,-0.206035877,-0.064415663,-0.704770171,-1.113087439,0.107476911,-0.07930513,-0.09280966,0.630855349,1.434973263,3.446600388,-0.241149673,0.316859044,-0.536596994,2.781750442,0.065768819,-0.115651113,-0.17471288,-0.960285343,-0.272759037,-0.400759352,0.927632816,1.174032503,-1.091381882,-0.355253472,-0.324390421,-0.52748756,2.73465701,-0.100091577,-0.06690427,-1.044055536,0.335741784,0.954143815,0.603576195,-0.519567517
1,-0.277301389,-0.202138785,-0.764758376,0.040749152,-0.458233739,0.14325339,-0.223043692,-0.194618345,-0.191852238,0.0764973,0.222856753,0.110796952,0.023836572,-0.170453414,-0.270902708,-0.019118361,0.003422783,-0.425889498,-0.425841299,0.703073181,-0.249412329,-0.470128809,-0.412972742,-0.479151979,-0.145572277,-0.326079552,0.096670054,-0.497246289,1.181069531,-0.064196135,-0.188822129,-0.200259246,-0.251632508,-0.225891165,-0.201051214,-0.384341182,-0.161781869,-0.583024341,0.413664372,-0.850002655,-0.32365758,0.635168998,-0.446422699,-0.24411131,-0.316284032,-0.245120813,0.489488457,-0.593804442,-0.281772408,-0.438882072,0.212539626,-0.420756453,-0.879061338,-0.171923808,-0.403290794,-0.470658421,2.708309419,2.118304184,0.030296038,2.000929944,-0.177442236,-0.735779424,-0.078744472,-0.188680293,-0.41091895,-0.053045639,0.462456154,-0.380583178,-0.287109607,0.583646245,-0.232076105,-0.064415663,-0.159183529,-0.747965188,2.337766268,-0.07930513,-0.09280966,-0.05234304,-0.414221118,-0.627961937,-0.258944854,0.322457091,-0.486024699,-0.044910499,-0.129438384,-0.134083492,-0.17471288,-0.018063935,-0.265411827,0.089600334,0.802148878,-0.120610989,-0.116017496,1.537097114,1.000532367,-0.610488195,-0.270100636,-0.312599104,-0.398886819,-0.350142129,-0.213605343,-0.470173934,-1.494398842,0.261747643
0,0.757217541,-0.199517249,-0.370147206,-0.736043844,-0.661863313,-0.665179377,-0.166034722,-0.287963495,0.660030125,0.049323989,-0.598596392,-0.851879157,0.154200042,-0.240984054,-0.768975221,-1.039858865,-0.521152811,-0.550194671,-1.177444123,-0.108761501,-0.421609872,-0.402673572,-0.382107638,-0.479151979,-0.145572277,-0.329270599,-0.729561154,-0.637961198,-0.406212879,-0.434883172,-0.265367936,-0.492549352,1.387356327,-0.712968293,5.855741378,-0.30355845,-0.161781869,2.183618884,-1.241963134,2.495142262,0.079632322,-0.906208218,-1.462275721,-0.899024009,-0.770603453,-0.488519472,-1.278557879,-0.607704189,-0.47890702,-0.558767643,-1.044402443,-0.184434012,-0.841551439,-0.144848387,1.042885086,-0.47839318,-0.371083088,-0.845433402,0.002736947,-0.841796363,-0.177442236,-0.741697894,-0.312196574,-0.188680293,-0.43615753,-0.394134221,-0.452270661,0.064401871,-0.46756948,-0.107425443,0.019920092,-0.064415663,-0.217548644,1.033940359,0.089274984,-0.07930513,-0.09280966,-0.279681344,-0.793557271,-0.644848097,1.703810574,0.597371695,-0.580082812,-0.400124599,0.072032525,-0.134083492,1.775044433,1.166717202,-0.185511683,1.286443514,-1.205574262,2.73872507,2.363024168,-0.880195047,-0.557882627,1.832810368,-0.555334696,-0.452005051,1.810647406,0.859016292,-1.455656076,1.197494346,1.318390779,0.56709054
1,-1.338245542,-0.20221731,-0.445527262,-0.468746173,-0.438828247,1.253569701,1.15631784,-0.177823366,-0.191780893,0.117511925,-0.395304514,-0.568935602,-0.497013015,-0.177183148,-0.679193954,1.896639507,-0.427811037,-0.426987302,0.950507851,-0.508393215,-0.165565716,1.404209846,2.587495371,2.976820494,0.652669183,-0.329270599,-0.677148685,-0.414373283,-0.406212879,-0.132301261,-0.347624828,-0.382056524,-0.339827546,-0.149331859,-0.630610359,0.069653576,-0.161781869,-0.664963883,0.310495542,0.017085443,-0.23526654,0.092581801,-0.744479084,-0.468412068,0.554321387,0.154774658,2.060739692,-0.577859148,-0.463150456,2.683496786,0.569946679,-0.372168851,0.47092777,-0.164176531,-0.650541761,0.623454158,-0.261450318,-0.637868287,0.343325151,-0.357248012,-0.177442236,-0.012221958,-0.312196574,-0.188680293,-0.061916098,-0.755138632,-0.363710775,-0.660505396,1.857608588,0.041549647,-0.242752332,-0.064415663,-0.734343406,0.278314948,-0.115761271,-0.07930513,-0.09280966,-0.420987606,0.968157681,-0.775880945,-0.241820528,-0.592383149,2.844235565,0.157757138,-0.451990455,-0.134083492,-0.117819911,-1.060321857,-0.164259804,0.399378948,0.318341255,-0.875848595,-0.460485998,-0.424136648,-0.056306469,-0.555508441,0.696305904,1.383745857,-0.395727561,0.463229558,-0.794394303,-0.433566401,0.4700916,-0.634269054
